latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,addressen
48.08124,86.30027,343.92,0.4,0.6,2023/4/5 14:01,6:01,1,VIIRS NOAA-20,n,2.0NRT,290.79,3.91,D,"Qulubai Town, Habahe County, Altai Region, Xinjiang Uygur Autonomous Region"
44.84736,85.2939,330.96,0.56,0.69,2023/4/5 14:01,6:01,1,VIIRS NOAA-20,n,2.0NRT,294.37,2.1,D,"135th Regiment of the Corps, Shawan City, Tacheng District, Xinjiang Uygur Autonomous Region"
44.58857,82.58496,330.7,0.75,0.77,2023/4/5 14:01,6:01,1,VIIRS NOAA-20,n,2.0NRT,292.64,2.25,D,"83rd Regiment of the Corps, Jinghe County, Bortala Mongol Autonomous Prefecture, Xinjiang Uygur Autonomous Region"
46.56863,87.96297,341.03,0.38,0.59,2023/4/5 14:01,6:01,1,VIIRS NOAA-20,n,2.0NRT,296.83,6.86,D,"Legion 182, Fuhai County, Altai District, Xinjiang Uygur Autonomous Region"
46.60861,87.84447,353.13,0.38,0.59,2023/4/5 14:01,6:01,1,VIIRS NOAA-20,n,2.0NRT,296.95,5.87,D,"Kalamagai Town, Fuhai County, Altai District, Xinjiang Uygur Autonomous Region"
43.88029,81.19354,337.05,0.44,0.38,2023/4/5 15:39,7:39,1,VIIRS NOAA-20,n,2.0NRT,307.12,6.9,D,"Yili Dairy Farm, Yining City, Yili Kazakh Autonomous Prefecture, Xinjiang Uygur Autonomous Region"
43.84661,81.03494,334.34,0.43,0.38,2023/4/5 15:39,7:39,1,VIIRS NOAA-20,n,2.0NRT,302.11,2.02,D,"Duqi Niulu Township, Xinjiang Uygur Autonomous Region Yili Kazakh Autonomous Prefecture Chabuchar Xibo Autonomous County"
43.86891,81.21849,331.35,0.44,0.38,2023/4/5 15:39,7:39,1,VIIRS NOAA-20,n,2.0NRT,303.12,1.87,D,"Chabuchar Xibe Autonomous County, Ili Kazakh Autonomous Prefecture, Xinjiang Uygur Autonomous Region, Zakuqi Niulu Township"
43.80705,81.04019,334.21,0.43,0.38,2023/4/5 15:39,7:39,1,VIIRS NOAA-20,n,2.0NRT,302.64,2.41,D,"Duqi Niulu Township, Xinjiang Uygur Autonomous Region Yili Kazakh Autonomous Prefecture Chabuchar Xibo Autonomous County"
43.79661,81.04259,338.5,0.43,0.38,2023/4/5 15:39,7:39,1,VIIRS NOAA-20,n,2.0NRT,305.69,3.54,D,"Duqi Niulu Township, Xinjiang Uygur Autonomous Region Yili Kazakh Autonomous Prefecture Chabuchar Xibo Autonomous County"
43.78078,81.47647,336.19,0.45,0.39,2023/4/5 15:39,7:39,1,VIIRS NOAA-20,n,2.0NRT,309.96,5.35,D,"Sixty-ninth Regiment of the Corps, Xinjiang Uygur Autonomous Region Ili Kazakh Autonomous Prefecture Chabuchar Xibo Autonomous County"
43.78144,81.482,334.36,0.45,0.39,2023/4/5 15:39,7:39,1,VIIRS NOAA-20,n,2.0NRT,305.19,4.29,D,"Sixty-ninth Regiment of the Corps, Xinjiang Uygur Autonomous Region Ili Kazakh Autonomous Prefecture Chabuchar Xibo Autonomous County"
43.7649,81.69989,347.63,0.45,0.39,2023/4/5 15:39,7:39,1,VIIRS NOAA-20,n,2.0NRT,307.33,6.77,D,"Yingtamu Town, Yining County, Yili Kazakh Autonomous Prefecture, Xinjiang Uygur Autonomous Region"
43.68463,81.21441,336.32,0.44,0.38,2023/4/5 15:39,7:39,1,VIIRS NOAA-20,n,2.0NRT,304.19,2.48,D,"Hainuq Town, Xinjiang Uygur Autonomous Region Yili Kazakh Autonomous Prefecture Qabqar Xibo Autonomous County"
43.6645,81.19663,336.09,0.44,0.38,2023/4/5 15:39,7:39,1,VIIRS NOAA-20,n,2.0NRT,303.92,3.94,D,"Hainuq Town, Xinjiang Uygur Autonomous Region Yili Kazakh Autonomous Prefecture Qabqar Xibo Autonomous County"
43.66515,81.20202,340.47,0.44,0.38,2023/4/5 15:39,7:39,1,VIIRS NOAA-20,n,2.0NRT,304.08,4.55,D,"Hainuq Town, Xinjiang Uygur Autonomous Region Yili Kazakh Autonomous Prefecture Qabqar Xibo Autonomous County"
43.65167,81.84198,337.44,0.46,0.39,2023/4/5 15:39,7:39,1,VIIRS NOAA-20,n,2.0NRT,308.2,4.12,D,"Samuyuzi Town, Yining County, Yili Kazakh Autonomous Prefecture, Xinjiang Uygur Autonomous Region"
43.5759,82.2479,339.49,0.47,0.4,2023/4/5 15:39,7:39,1,VIIRS NOAA-20,n,2.0NRT,306.7,9.47,D,"Cattle Farm, Gongliu County, Yili Kazakh Autonomous Prefecture, Xinjiang Uygur Autonomous Region"
43.54402,82.13022,344.09,0.47,0.39,2023/4/5 15:39,7:39,1,VIIRS NOAA-20,n,2.0NRT,306.4,5.35,D,"Gongliu County, Ili Kazakh Autonomous Prefecture, Xinjiang Uygur Autonomous Region, Tastobe Township"
43.46836,82.87748,335.84,0.5,0.41,2023/4/5 15:39,7:39,1,VIIRS NOAA-20,n,2.0NRT,305.96,3.64,D,"72nd Army Regiment, Xinyuan County, Yili Kazakh Autonomous Prefecture, Xinjiang Uygur Autonomous Region"
42.29448,85.92319,335.51,0.44,0.46,2023/4/5 15:39,7:39,1,VIIRS NOAA-20,n,2.0NRT,298.18,2.25,D,"Bayingoleng Mongolian Autonomous Prefecture and Jingxian County, Xinjiang Uygur Autonomous Region, Barun Halmodun Town"
41.96461,84.63144,346.81,0.57,0.43,2023/4/5 15:39,7:39,1,VIIRS NOAA-20,n,2.0NRT,286.88,9.72,D,"Tiejeke Baza Township, Luntai County, Bayingoling Mongolia Autonomous Prefecture, Xinjiang Uygur Autonomous Region"
44.55304,84.23698,341.8,0.39,0.44,2023/4/5 15:41,7:41,1,VIIRS NOAA-20,n,2.0NRT,300.39,4.25,D,"Hatubhu Town, Wusu City, Tacheng District, Xinjiang Uygur Autonomous Region"
44.66763,84.7783,341.6,0.41,0.45,2023/4/5 15:41,7:41,1,VIIRS NOAA-20,n,2.0NRT,299.19,3.83,D,"Jiujianlouxiang, Wusu City, Tacheng District, Xinjiang Uygur Autonomous Region"
44.66718,84.77311,336.84,0.41,0.45,2023/4/5 15:41,7:41,1,VIIRS NOAA-20,n,2.0NRT,298.2,3.11,D,"Jiujianlouxiang, Wusu City, Tacheng District, Xinjiang Uygur Autonomous Region"
44.6349,82.79504,335.93,0.51,0.41,2023/4/5 15:41,7:41,1,VIIRS NOAA-20,n,2.0NRT,298.59,7.36,D,"83rd Regiment of the Corps, Jinghe County, Bortala Mongol Autonomous Prefecture, Xinjiang Uygur Autonomous Region"
46.62066,87.82574,341.35,0.6,0.53,2023/4/5 15:41,7:41,1,VIIRS NOAA-20,n,2.0NRT,300.27,11.5,D,"Kalamagai Town, Fuhai County, Altai District, Xinjiang Uygur Autonomous Region"
46.69584,87.90556,340.56,0.61,0.53,2023/4/5 15:41,7:41,1,VIIRS NOAA-20,n,2.0NRT,297.38,6.56,D,"Legion 182, Fuhai County, Altai District, Xinjiang Uygur Autonomous Region"
46.71195,87.92816,340.52,0.61,0.53,2023/4/5 15:41,7:41,1,VIIRS NOAA-20,n,2.0NRT,297.81,16.61,D,"Legion 182, Fuhai County, Altai District, Xinjiang Uygur Autonomous Region"
46.71733,87.93569,339.94,0.61,0.53,2023/4/5 15:41,7:41,1,VIIRS NOAA-20,n,2.0NRT,294.91,17.18,D,"Legion 182, Fuhai County, Altai District, Xinjiang Uygur Autonomous Region"
46.71207,87.83947,340.88,0.6,0.53,2023/4/5 15:41,7:41,1,VIIRS NOAA-20,n,2.0NRT,298.52,5.57,D,"Legion 182, Fuhai County, Altai District, Xinjiang Uygur Autonomous Region"
46.83505,87.79533,367,0.6,0.53,2023/4/5 15:41,7:41,1,VIIRS NOAA-20,h,2.0NRT,301.12,21.07,D,"Kalamagai Town, Fuhai County, Altai District, Xinjiang Uygur Autonomous Region"
47.07101,88.16258,351.01,0.63,0.54,2023/4/5 15:41,7:41,1,VIIRS NOAA-20,n,2.0NRT,295.06,13.93,D,"Kalamagai Town, Fuhai County, Altai District, Xinjiang Uygur Autonomous Region"
47.31342,88.28185,349.01,0.32,0.55,2023/4/5 15:41,7:41,1,VIIRS NOAA-20,n,2.0NRT,297.07,5.28,D,"Handet Mongolian Township, Altai City, Altai Region, Xinjiang Uygur Autonomous Region"
47.3121,88.28236,353.94,0.32,0.55,2023/4/5 15:41,7:41,1,VIIRS NOAA-20,n,2.0NRT,298.05,5.07,D,"Handet Mongolian Township, Altai City, Altai Region, Xinjiang Uygur Autonomous Region"
47.24927,122.7086,330.92,0.5,0.41,2023/4/6 2:13,18:13,1,VIIRS NOAA-20,n,2.0NRT,263.68,5.61,N,"Shanquan Town, Longjiang County, Qiqihar City, Heilongjiang Province"
47.58123,122.86845,299.52,0.49,0.41,2023/4/6 2:13,18:13,1,VIIRS NOAA-20,n,2.0NRT,262.81,0.98,N,"Fuqiang Street, Lianzishan District, Qiqihar City, Heilongjiang Province"
47.58099,122.9441,309.02,0.5,0.41,2023/4/6 2:13,18:13,1,VIIRS NOAA-20,n,2.0NRT,265.72,1.3,N,"Region directly under the jurisdiction of Nianzishan District (Town), Nianzishan District, Qiqihar City, Heilongjiang Province"
47.59613,122.90976,304.98,0.5,0.41,2023/4/6 2:13,18:13,1,VIIRS NOAA-20,n,2.0NRT,262,0.79,N,"Prosperous Street, Lianzishan District, Qiqihar City, Heilongjiang Province"
48.33149,125.71824,300.71,0.41,0.45,2023/4/6 2:13,18:13,1,VIIRS NOAA-20,n,2.0NRT,265.44,0.74,N,"Beilian Town, Keshan County, Qiqihar City, Heilongjiang Province"
45.48332,122.68326,308.31,0.53,0.42,2023/4/6 2:15,18:15,1,VIIRS NOAA-20,n,2.0NRT,267.42,1.75,N,"Jinxiang Township, Baicheng District, Jilin Province"
45.55463,122.63528,296.32,0.53,0.42,2023/4/6 2:15,18:15,1,VIIRS NOAA-20,n,2.0NRT,267.16,2.35,N,"Jinxiang Township, Baicheng District, Jilin Province"
45.55693,122.64345,327.74,0.53,0.42,2023/4/6 2:15,18:15,1,VIIRS NOAA-20,n,2.0NRT,269.34,2.35,N,"Jinxiang Township, Baicheng District, Jilin Province"
45.55833,122.63689,320.09,0.53,0.42,2023/4/6 2:15,18:15,1,VIIRS NOAA-20,n,2.0NRT,268.86,2.35,N,"Jinxiang Township, Baicheng District, Jilin Province"
45.56064,122.64507,323.18,0.53,0.42,2023/4/6 2:15,18:15,1,VIIRS NOAA-20,n,2.0NRT,269.17,2.93,N,"Jinxiang Township, Baicheng District, Jilin Province"
44.03745,121.66354,302.84,0.52,0.41,2023/4/6 2:15,18:15,1,VIIRS NOAA-20,n,2.0NRT,265.92,1.12,N,"Heber Flower Town, Horqin Left Middle Banner, Tongliao City, Inner Mongolia Autonomous Region"
44.46138,120.67467,315.76,0.47,0.4,2023/4/6 2:15,18:15,1,VIIRS NOAA-20,n,2.0NRT,265.74,2.8,N,"Xiangshan Farm, Zalute Banner, Tongliao City, Inner Mongolia Autonomous Region"
44.46022,120.68044,324.66,0.47,0.4,2023/4/6 2:15,18:15,1,VIIRS NOAA-20,n,2.0NRT,267.03,2.95,N,"Xiangshan Farm, Zalute Banner, Tongliao City, Inner Mongolia Autonomous Region"
43.75782,126.07056,298.22,0.55,0.51,2023/4/6 2:15,18:15,1,VIIRS NOAA-20,n,2.0NRT,266.81,0.94,N,"Yilaxi Town, Yongji County, Jilin City, Jilin Province"
45.02436,121.07809,307.61,0.47,0.4,2023/4/6 2:15,18:15,1,VIIRS NOAA-20,n,2.0NRT,269.97,1.97,N,"Bayan Hushu Town, Inner Mongolia Autonomous Region Xing 'an League Horqin Right Center Flag"
45.02431,121.07897,309.9,0.47,0.4,2023/4/6 2:15,18:15,1,VIIRS NOAA-20,n,2.0NRT,270.57,1.75,N,"Bayan Hushu Town, Inner Mongolia Autonomous Region Xing 'an League Horqin Right Center Flag"
44.67894,122.92364,298.01,0.57,0.43,2023/4/6 2:15,18:15,1,VIIRS NOAA-20,n,2.0NRT,265.92,1.24,N,"Xinhua Town, Tongyu County, Baicheng, Jilin Province"
45.2133,122.71782,295.49,0.54,0.42,2023/4/6 2:15,18:15,1,VIIRS NOAA-20,n,2.0NRT,268.65,1.11,N,"Heishui Town, Bainan City, Jilin Province"
45.27303,122.4773,295.44,0.53,0.42,2023/4/6 2:15,18:15,1,VIIRS NOAA-20,n,2.0NRT,267.69,1.32,N,"Hoho Cheli Mongolian Ethnic Township, Bainan City, Jilin Province"
45.47212,121.79893,312.19,0.49,0.41,2023/4/6 2:15,18:15,1,VIIRS NOAA-20,n,2.0NRT,269.81,1.34,N,"Shuiquan Town, Tuquan County, Xing 'an League, Inner Mongolia Autonomous Region"
45.47699,121.79436,297.76,0.49,0.41,2023/4/6 2:15,18:15,1,VIIRS NOAA-20,n,2.0NRT,269.19,1.21,N,"Shuiquan Town, Tuquan County, Xing 'an League, Inner Mongolia Autonomous Region"
45.47827,121.78825,307.1,0.49,0.41,2023/4/6 2:15,18:15,1,VIIRS NOAA-20,n,2.0NRT,269.02,1.21,N,"Shuiquan Town, Tuquan County, Xing 'an League, Inner Mongolia Autonomous Region"
45.50744,121.98826,301.44,0.5,0.41,2023/4/6 2:15,18:15,1,VIIRS NOAA-20,n,2.0NRT,267.5,1.26,N,"Shuiquan Town, Tuquan County, Xing 'an League, Inner Mongolia Autonomous Region"
45.46284,122.67367,301.49,0.53,0.42,2023/4/6 2:15,18:15,1,VIIRS NOAA-20,n,2.0NRT,266.84,0.77,N,"Jinxiang Township, Baicheng District, Jilin Province"
34.9665,109.21474,297.85,0.45,0.39,2023/4/6 2:17,18:17,1,VIIRS NOAA-20,n,2.0NRT,268.85,1.18,N,"Xuezhen, S209, Fuping County, Weinan City, Shaanxi Province"
35.67902,111.22321,300.2,0.4,0.37,2023/4/6 2:17,18:17,1,VIIRS NOAA-20,n,2.0NRT,273.91,0.88,N,"Sanquan Town, Xinquan County, Yuncheng City, Shanxi Province"
36.27958,102.96044,297.44,0.33,0.55,2023/4/6 2:17,18:17,1,VIIRS NOAA-20,n,2.0NRT,269.13,0.71,N,"Bachangyuan Township, Minxiaoyi Road, Minhe and Hui Tu Autonomous County, Haidong City, Qinghai Province"
38.91285,106.44535,303.31,0.45,0.47,2023/4/6 2:17,18:17,1,VIIRS NOAA-20,n,2.0NRT,273.13,2.5,N,"Chengguan Town, Dadi Road, Pingluo County, Shizuishan City, Ningxia Hui Autonomous Region"
37.58026,110.07702,295.19,0.45,0.39,2023/4/6 2:17,18:17,1,VIIRS NOAA-20,n,2.0NRT,269.84,0.65,N,"Miaojiaping Town, Zizhou County, Yulin City, Shaanxi Province G20 (Qingyin Expressway)"
36.71067,112.57962,306.59,0.39,0.36,2023/4/6 2:17,18:17,1,VIIRS NOAA-20,n,2.0NRT,266.45,1.12,N,"Zhuancun Town, Qin County, Changzhi City, Shanxi Province"
36.71003,112.58392,304.08,0.39,0.36,2023/4/6 2:17,18:17,1,VIIRS NOAA-20,n,2.0NRT,272.58,1.12,N,"Zhuancun Town, Qin County, Changzhi City, Shanxi Province"
36.33441,111.7637,298.05,0.4,0.37,2023/4/6 2:17,18:17,1,VIIRS NOAA-20,n,2.0NRT,278.26,1.31,N,"Mingjiang Town, Hongdong County, Linfen City, Shanxi Province"
27.08046,102.16835,301.22,0.58,0.52,2023/4/6 2:19,18:19,1,VIIRS NOAA-20,n,2.0NRT,290.07,1.22,N,"Bayqiu Yi Township, Benhuang Road, Miyi County, Panzhihua City, Sichuan Province"
28.31628,102.19457,300.91,0.6,0.53,2023/4/6 2:19,18:19,1,VIIRS NOAA-20,n,2.0NRT,285.76,1.5,N,"Lugu Town, Liangshan Yi Autonomous Prefecture, Sichuan Province, Manning County G108 (Jingkun Line)"
26.50071,101.83871,301.9,0.6,0.53,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,289.24,0.75,N,"Jinjiang Town, Renhe District, Panzhihua City, Sichuan Province"
26.50292,101.84005,301.09,0.6,0.53,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,288.91,0.87,N,"Jinjiang Town, Renhe District, Panzhihua City, Sichuan Province"
25.87079,100.37971,295.81,0.37,0.58,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,282.12,0.43,N,"Daying Town, Xiacang Highway, Binchuan County, Dali Bai Autonomous Prefecture, Yunnan Province"
25.79753,99.10135,295.42,0.44,0.62,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,278.17,0.83,N,"Laowo Town, X232 Lushui City, Nujiang, Yunnan Province"
25.30622,103.88967,310.37,0.43,0.46,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,289.56,1.08,N,"Yuezhou Town, Qilin District, Qujing City, Yunnan Province"
25.14402,105.10764,300.26,0.55,0.43,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,288.17,1.29,N,"Zhengtun Town, Xingyi City, Buyi and Miao Autonomous Prefecture, Southwest Guizhou Province"
25.07897,105.44158,300.76,0.53,0.42,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,286.04,0.79,N,"Xin 'an Town, Anlong County, Buyi and Miao Autonomous Prefecture, Southwest Guizhou Province"
25.45885,98.87425,295.94,0.45,0.63,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,283.62,0.61,N,"Mangguan Yi Dai Township, Longyang District, Baoshan City, Yunnan Province"
25.28788,100.54978,296.88,0.35,0.57,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,284.3,0.52,N,"Yinjie Town, Midu County, Dali Bai Autonomous Prefecture, Yunnan Province"
25.10244,102.13131,297.18,0.55,0.51,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,283.44,0.76,N,"Jinshan Town, Lufeng City, Chuxiong Yi Autonomous Prefecture, Yunnan Province"
24.89069,104.03854,299.11,0.42,0.45,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,286.98,0.56,N,"Zhiji Town, Shizong County, Qujing City, Yunnan Province"
25.1055,102.12988,295.1,0.55,0.51,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,282.95,0.51,N,"Jinshan Town, Lufeng City, Chuxiong Yi Autonomous Prefecture, Yunnan Province"
24.88927,104.03518,300.61,0.42,0.45,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,286.39,0.72,N,"Zhiji Town, Shizong County, Qujing City, Yunnan Province"
24.96049,102.38714,300.04,0.53,0.5,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,286.07,1.76,N,"Caopu Subdistrict, Anning City, Kunming City, Yunnan Province"
25.13043,98.87605,302.15,0.45,0.63,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,282.19,0.83,N,"Yangliubai Yi Township, Longyang District, Baoshan City, Yunnan Province"
24.63566,103.89699,300.14,0.43,0.46,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,288.75,0.9,N,"Baishui Town, Luxi County, Honghe Hani and Yi Autonomous Prefecture, Yunnan Province"
24.40756,105.39076,302.18,0.52,0.42,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,291.46,0.92,N,"Yancha Township, Longlin Autonomous County, Baise City, Guangxi Zhuang Autonomous Region"
24.40578,105.40492,311.57,0.52,0.42,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,292.23,1.55,N,"Yancha Township, Longlin Autonomous County, Baise City, Guangxi Zhuang Autonomous Region"
24.40199,105.40412,324.84,0.52,0.42,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,292.56,2.96,N,"Yancha Township, Longlin Autonomous County, Baise City, Guangxi Zhuang Autonomous Region"
24.39504,105.3975,316.37,0.52,0.42,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,292.31,2.86,N,"Nalao Town, Xilin County, Baise City, Guangxi Zhuang Autonomous Region"
24.39121,105.39702,328.63,0.52,0.42,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,292.03,2.86,N,"Nalao Town, Xilin County, Baise City, Guangxi Zhuang Autonomous Region"
24.41609,105.19405,299.77,0.54,0.42,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,289.51,0.51,N,"Puhe Miao Township, Xilin County, Baise City, Guangxi Zhuang Autonomous Region"
24.40256,105.40788,323.01,0.52,0.42,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,292.25,2.13,N,"Yancha Township, Longlin Autonomous County, Baise City, Guangxi Zhuang Autonomous Region"
24.4032,105.40289,302.7,0.52,0.42,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,292.02,2.13,N,"Yancha Township, Longlin Autonomous County, Baise City, Guangxi Zhuang Autonomous Region"
24.39565,105.40121,305.57,0.52,0.42,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,291.83,1.95,N,"Nalao Town, Xilin County, Baise City, Guangxi Zhuang Autonomous Region"
24.39185,105.4006,328.18,0.52,0.42,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,292.1,1.95,N,"Nalao Town, Xilin County, Baise City, Guangxi Zhuang Autonomous Region"
24.41799,105.19799,300.82,0.54,0.42,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,290.2,0.7,N,"Puhe Miao Township, Xilin County, Baise City, Guangxi Zhuang Autonomous Region"
24.29186,105.72741,308.55,0.5,0.41,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,292.14,1.07,N,"Ding 'an Town, Tianlin County, Baise City, Guangxi Zhuang Autonomous Region"
24.31009,104.58768,304.57,0.38,0.44,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,287.84,0.45,N,"Taixiang, Wenshan Zhuang and Miao Autonomous Prefecture, Yunnan Province"
24.3087,104.59924,307.28,0.38,0.44,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,289.12,0.92,N,"Taixiang, Wenshan Zhuang and Miao Autonomous Prefecture, Yunnan Province"
24.30469,104.59884,307.37,0.38,0.44,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,289.16,0.92,N,"Taixiang, Guangnan County, Wenshan Zhuang and Miao Autonomous Prefecture, Yunnan Province"
24.30382,104.60614,306.91,0.38,0.43,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,288.62,0.29,N,"Taixiang, Wenshan Zhuang and Miao Autonomous Prefecture, Yunnan Province"
24.46579,102.54311,304.49,0.51,0.5,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,287.25,2.04,N,"Beicheng Street, Main Line of Meiyuan Industrial Park, Hongta District, Yuxi City, Yunnan Province"
24.29181,103.45779,299.66,0.45,0.47,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,287.23,0.72,N,"Xinsheng Town, Mile City, Honghe Hani and Yi Autonomous Prefecture, Yunnan Province"
24.18587,104.27608,300.08,0.4,0.44,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,287.08,0.36,N,"Shuanglongying Town, Qiubei County, Wenshan Zhuang and Miao Autonomous Prefecture, Yunnan Province"
24.21989,103.92347,318.06,0.42,0.45,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,288.54,1.67,N,"Sayer Town, Qiubei County, Wenshan Zhuang and Miao Autonomous Prefecture, Yunnan Province"
23.73754,106.78002,308.52,0.44,0.39,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,293.62,1.53,N,"Napo Town, Tianyang District, Baise City, Guangxi Zhuang Autonomous Region"
24.15611,102.92531,301.99,0.48,0.48,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,286.86,0.72,N,"Ningzhou Subdistrict, Dechong Road, Huaning County, Yuxi City, Yunnan Province"
24.15189,102.9271,301.53,0.48,0.48,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,285.09,1.05,N,"Ningzhou Subdistrict, Dechong Road, Huaning County, Yuxi City, Yunnan Province"
23.88653,104.39603,299.27,0.39,0.44,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,288.09,0.34,N,"Wimoyi Township, Yanshan County, Wenshan Zhuang and Miao Autonomous Prefecture, Yunnan Province"
23.74388,105.40311,306.25,0.51,0.41,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,292.69,0.9,N,"Babao Town, Guangnan County, Wenshan Zhuang and Miao Autonomous Prefecture, Yunnan Province"
23.74423,105.40144,303.22,0.51,0.41,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,291.56,0.52,N,"Babao Town, Guangnan County, Wenshan Zhuang and Miao Autonomous Prefecture, Yunnan Province"
23.37836,107.20144,317.43,0.42,0.38,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,292.51,2.11,N,"Jiangcheng Town, Tiandong County, Baise City, Guangxi Zhuang Autonomous Region"
24.17468,99.51912,321.04,0.4,0.6,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,286.01,2.56,N,"Yongkang Town, Zhongshan Line, Yongde County, Lincang City, Yunnan Province"
24.17471,99.5172,311.48,0.4,0.6,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,285.7,1.17,N,"Yongkang Town, Zhongshan Line, Yongde County, Lincang City, Yunnan Province"
24.1744,99.5205,305.79,0.4,0.6,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,286.04,1.17,N,"Yongkang Town, Yongde County, Lincang City, Yunnan Province"
23.68845,103.91019,301.1,0.41,0.45,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,286.74,0.21,N,"Jianyi Town, Yanshan County, Wenshan Zhuang and Miao Autonomous Prefecture, Yunnan Province"
24.09421,99.48434,312.69,0.4,0.6,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,284.64,2.33,N,"Yongkang Town, Yongde County, Lincang City, Yunnan Province"
23.48662,105.09275,313.76,0.53,0.42,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,288.6,1.6,N,"Donggan Town, Malipo County, Wenshan Zhuang and Miao Autonomous Prefecture, Yunnan Province"
23.48277,105.09232,315.53,0.53,0.42,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,288.76,1.6,N,"Majie Township, Malipo County, Wenshan Zhuang and Miao Autonomous Prefecture, Yunnan Province"
23.48215,105.09727,300.62,0.53,0.42,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,289.43,1.6,N,"Donggan Town, Malipo County, Wenshan Zhuang and Miao Autonomous Prefecture, Yunnan Province"
23.51907,104.70199,299.05,0.56,0.43,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,287.94,2.59,N,"Beng 'e Township, Yanshan County, Wenshan Zhuang and Miao Autonomous Prefecture, Yunnan Province"
23.51515,104.70139,313.9,0.56,0.43,2023/4/6 2:21,18:21,1,VIIRS NOAA-20,n,2.0NRT,288.48,2.59,N,"Xishan Town, Xiquan County, Wenshan Zhuang and Miao Autonomous Prefecture, Yunnan Province"
